"BOOT_IMAGE",CanMultiSession,PID,UID,"_raw","_time",api,average,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",distance,estimate,eventtype,files,gid,host,index,linecount,longest,lsn,mode,pid,punct,resettable,root,size,source,sourcetype,"splunk_server","splunk_server_group",sync,tag,"tag::eventtype",timeendpos,timestamp,timestartpos,total,uid,vendor,version,write
,,,,"2025-09-01 03:13:58 status unpacked mesa-vulkan-drivers:amd64 25.0.5-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-configured mesa-vulkan-drivers:amd64 25.0.5-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 upgrade mesa-vulkan-drivers:amd64 25.0.5-2 25.0.7-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mesa-vdpau-drivers:amd64 25.0.7-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-installed mesa-vdpau-drivers:amd64 25.0.5-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mesa-vdpau-drivers:amd64 25.0.5-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-configured mesa-vdpau-drivers:amd64 25.0.5-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 upgrade mesa-vdpau-drivers:amd64 25.0.5-2 25.0.7-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked medusa:amd64 2.3-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-installed medusa:amd64 2.3~rc1-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked medusa:amd64 2.3~rc1-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-configured medusa:amd64 2.3~rc1-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 upgrade medusa:amd64 2.3~rc1-2 2.3-2","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_.-_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mariadb-plugin-provider-snappy:amd64 1:11.8.3-1+b1","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-installed mariadb-plugin-provider-snappy:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mariadb-plugin-provider-snappy:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-configured mariadb-plugin-provider-snappy:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 upgrade mariadb-plugin-provider-snappy:amd64 1:11.8.1-4 1:11.8.3-1+b1","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_:..-_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mariadb-plugin-provider-lzo:amd64 1:11.8.3-1+b1","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-installed mariadb-plugin-provider-lzo:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status unpacked mariadb-plugin-provider-lzo:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 status half-configured mariadb-plugin-provider-lzo:amd64 1:11.8.1-4","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:58 upgrade mariadb-plugin-provider-lzo:amd64 1:11.8.1-4 1:11.8.3-1+b1","2025-09-01T02:13:58.000-0500",,,3,1,13,september,58,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_:..-_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-lzma:amd64 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-installed mariadb-plugin-provider-lzma:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-lzma:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-configured mariadb-plugin-provider-lzma:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 upgrade mariadb-plugin-provider-lzma:amd64 1:11.8.1-4 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_:..-_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-lz4:amd64 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-installed mariadb-plugin-provider-lz4:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-lz4:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-configured mariadb-plugin-provider-lz4:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 upgrade mariadb-plugin-provider-lz4:amd64 1:11.8.1-4 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_:..-_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-bzip2:amd64 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-installed mariadb-plugin-provider-bzip2:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked mariadb-plugin-provider-bzip2:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-configured mariadb-plugin-provider-bzip2:amd64 1:11.8.1-4","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_---:_:..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 upgrade mariadb-plugin-provider-bzip2:amd64 1:11.8.1-4 1:11.8.3-1+b1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__---:_:..-_:..-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked linux-image-amd64:amd64 6.12.38-1kali1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-installed linux-image-amd64:amd64 6.12.25-1kali1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked linux-image-amd64:amd64 6.12.25-1kali1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-configured linux-image-amd64:amd64 6.12.25-1kali1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_--:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 upgrade linux-image-amd64:amd64 6.12.25-1kali1 6.12.38-1kali1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__--:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked ziptool:amd64 1.11.4-1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-installed ziptool:amd64 1.11.3-2","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status unpacked ziptool:amd64 1.11.3-2","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 status half-configured ziptool:amd64 1.11.3-2","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:57 upgrade ziptool:amd64 1.11.3-2 1.11.4-1","2025-09-01T02:13:57.000-0500",,,3,1,13,september,57,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked zipmerge:amd64 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-installed zipmerge:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked zipmerge:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-configured zipmerge:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 upgrade zipmerge:amd64 1.11.3-2 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked zipcmp:amd64 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-installed zipcmp:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked zipcmp:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-configured zipcmp:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 upgrade zipcmp:amd64 1.11.3-2 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libzip5:amd64 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-installed libzip5:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libzip5:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-configured libzip5:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 upgrade libzip5:amd64 1.11.3-2 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libzip-dev:amd64 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-installed libzip-dev:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libzip-dev:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-configured libzip-dev:amd64 1.11.3-2","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 upgrade libzip-dev:amd64 1.11.3-2 1.11.4-1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_..-_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libyelp0:amd64 42.3-2+b1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-installed libyelp0:amd64 42.2-4","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked libyelp0:amd64 42.2-4","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status half-configured libyelp0:amd64 42.2-4","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 upgrade libyelp0:amd64 42.2-4 42.3-2+b1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_.-_.-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:56 status unpacked yelp:amd64 42.3-2+b1","2025-09-01T02:13:56.000-0500",,,3,1,13,september,56,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status half-installed yelp:amd64 42.2-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status unpacked yelp:amd64 42.2-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status half-configured yelp:amd64 42.2-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 upgrade yelp:amd64 42.2-4 42.3-2+b1","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__:_.-_.-+",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status unpacked yelp-xsl:all 49~beta-1","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status half-installed yelp-xsl:all 42.1-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status unpacked yelp-xsl:all 42.1-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status half-configured yelp-xsl:all 42.1-4","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-_-:_.-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 upgrade yelp-xsl:all 42.1-4 49~beta-1","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::__-:_.-_-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
,,,,"2025-09-01 03:13:55 status unpacked libyara10:amd64 4.5.4-1","2025-09-01T02:13:55.000-0500",,,3,1,13,september,55,monday,2025,local,,,,,,kali,main,1,,,,,"--_::___:_..-",,,,"/var/log/dpkg.log.1","linux_logs","tgmp-Ubuntu",,,,,20,,0,,,,,
